neighborhood_name_ams,neighborhood_id_ams,year,incident_prio
Bedrijvencentrum Osdorp,83b,2008,3.0
Nieuwendammerdijk Zuid,64e,2008,1.0
Huntum,93i,2008,1.0
Sarphatistrook,08b,2009,1.5
Bloemenbuurt Noord,60c,2009,1.39285714286
Twiske West,66d,2009,1.21052631579
Westerdokseiland,05a,2009,1.33333333333
Borgerbuurt,19b,2009,1.375
Rietlanden,33b,2009,1.66666666667
Nieuwe Kerk e.o.,01e,2009,1.20512820513
Vondelpark Oost,47i,2009,1.39130434783
P.C. Hooftbuurt,47b,2009,1.25
Zeeburgereiland Noordoost,34g,2009,1.33333333333
Plan van Gool,69k,2009,1.75
Van der Pekbuurt,60a,2009,1.67532467532
Elandsgrachtbuurt,06g,2009,1.41860465116
Banne Zuidwest,70a,2009,1.62162162162
Driehoekbuurt,06a,2009,1.6
Kromme Mijdrechtbuurt,54a,2009,1.40909090909
Zuidwestkwadrant Osdorp Zuid,82d,2009,1.54347826087
Noordwestkwadrant Indische buurt Noord,31a,2009,1.375
Jan Maijenbuurt,41b,2009,1.40909090909
Robert Scottbuurt West,39a,2009,1.52380952381
Osdorper Binnenpolder,79a,2009,1.4
De Aker West,84b,2009,1.76315789474
Gein Noordoost,97c,2009,1.71428571429
Bloemenbuurt Zuid,60b,2009,1.36666666667
Bosleeuw,37c,2009,1.59154929577
Belgiëplein e.o.,88g,2009,1.52631578947
Hercules Seghersbuurt,24d,2009,1.30303030303
Dapperbuurt Zuid,29b,2009,1.43636363636
Burgemeester Tellegenbuurt Oost,26b,2009,1.52380952381
Grunder/Koningshoef,94i,2009,1.33333333333
Erasmusparkbuurt Oost,37e,2009,1.25
Transvaalbuurt West,30a,2009,1.41176470588
Nieuw Sloten Zuidoost,88i,2009,1.40909090909
Aalsmeerwegbuurt West,44c,2009,1.28571428571
Middelveldsche Akerpolder,84a,2009,1.42105263158
Delflandpleinbuurt West,87d,2009,1.33333333333
Da Costabuurt Zuid,19a,2009,1.55172413793
Kolenkitbuurt Zuid,39c,2009,1.07894736842
Vondelparkbuurt Oost,22a,2009,1.5
Valeriusbuurt Oost,46a,2009,1.4375
Reigersbos Midden,96f,2009,1.2
Slotermeer Zuid,77a,2009,1.3064516129
Oostenburg,09d,2009,1.46153846154
Tuindorp Oostzaan Oost,65b,2009,1.48148148148
Entrepot-Noordwest,33g,2009,1.57142857143
Sportpark Middenmeer Zuid,56d,2009,1.66666666667
Bijlmermuseum Zuid,94n,2009,2.15
Buurt 5 Zuid,77f,2009,1.36363636364
Gein Noordwest,97a,2009,1.53125
Holendrecht West,96a,2009,1.31428571429
Walvisbuurt,66c,2009,1.5
Banne Zuidoost,70b,2009,1.52777777778
Buitenveldert Zuidoost,91c,2009,1.42857142857
Oosterparkbuurt Noordwest,28a,2009,1.29411764706
Tuindorp Nieuwendam Oost,62b,2009,1.4
Gelderlandpleinbuurt,90a,2009,1.44776119403
Oosterparkbuurt Zuidwest,28d,2009,1.22580645161
K-buurt Midden,94f,2009,2.09756097561
Vogelbuurt Noord,61c,2009,1.66666666667
De Aker Oost,84c,2009,1.31707317073
Haveneiland Noordwest,35e,2009,1.5
Zuidwestkwadrant Osdorp Noord,82c,2009,1.69444444444
Overtoomse Veld Zuid,86b,2009,1.46666666667
Anjeliersbuurt Zuid,06l,2009,1.5
Buurt 3,76a,2009,1.39436619718
Orteliusbuurt Zuid,42d,2009,1.23076923077
Westerstaatsman,14e,2009,1.31818181818
Veluwebuurt,52g,2009,1.2380952381
Fannius Scholtenbuurt,14d,2009,1.42424242424
Buurt 8,78c,2009,1.45454545455
De Punt,83a,2009,1.38709677419
Haveneiland Noordoost,35f,2009,1.55102040816
Drieburg,57c,2009,1.11111111111
Borneo,33f,2009,1.75
Postjeskade e.o.,43b,2009,1.52631578947
Stationsplein e.o.,01a,2009,1.16
Jacob Geelbuurt,85c,2009,1.4
Gaasperdam Zuid,96e,2009,1.21052631579
Nes e.o.,00d,2009,1.13333333333
Weespertrekvaart,58b,2009,1.01086956522
Buurt 5 Noord,77d,2009,1.46153846154
Rijnbuurt Oost,54b,2009,1.3
Schinkelbuurt Noord,45a,2009,1.40625
Buurt 9,78d,2009,1.34545454545
Wittenburg,09c,2009,1.45454545455
Kortvoort,94d,2009,1.58620689655
Tuindorp Frankendael,55h,2009,1.1875
Spuistraat Zuid,01f,2009,1.4347826087
Weesperzijde Midden/Zuid,27b,2009,1.66666666667
Dapperbuurt Noord,29a,2009,1.37209302326
E-buurt,94a,2009,1.81481481481
Overtoomse Veld Noord,86a,2009,1.57142857143
Nieuwmarkt,04e,2009,1.79310344828
Haarlemmerbuurt West,05c,2009,1.36
Noordoostkwadrant Indische buurt,32a,2009,1.38709677419
Noordoever Sloterplas,77b,2009,1.57575757576
Zuidwestkwadrant Indische buurt,31c,2009,1.4
Osdorp Midden Noord,82a,2009,1.32
Kadijken,09i,2009,1.63636363636
Czaar Peterbuurt,09e,2009,1.21428571429
Haveneiland Oost,51b,2009,1.5
Buurt 2,76b,2009,1.26315789474
Van Tuyllbuurt,48f,2009,1.47368421053
Minervabuurt Noord,49d,2009,1.4
Leidsebuurt Zuidwest,07b,2009,1.1
Westhaven Noord,10d,2009,1.06976744186
Zuidas Zuid,23d,2009,1.66666666667
Terrasdorp,65c,2009,1.39473684211
Burgwallen Oost,00c,2009,1.225
Tuindorp Oostzaan West,65a,2009,1.4
Betondorp,57a,2009,1.36666666667
Diamantbuurt,26a,2009,1.35714285714
Oosterparkbuurt Zuidoost,28c,2009,1.52941176471
Osdorp Zuidoost,81e,2009,1.52272727273
Buurt 4 Oost,77c,2009,1.22727272727
Bedrijventerrein Hamerstraat,72a,2009,1.44444444444
Cremerbuurt West,21a,2009,1.42857142857
BG-terrein e.o.,00e,2009,1.08
Sloterdijk III Oost,11c,2009,1.0
Vliegenbos,61d,2009,1.30769230769
Amerikahaven,10f,2009,1.06818181818
Buitenveldert Midden Zuid,90c,2009,1.42105263158
de Plantage,08d,2009,1.36111111111
Hemonybuurt,24a,2009,1.2
Osdorpplein e.o.,81c,2009,1.43396226415
Nelson Mandelapark,93k,2009,1.9347826087
Lootsbuurt,19c,2009,1.33333333333
Scheldebuurt West,52b,2009,1.34
Elzenhagen Zuid,74b,2009,1.0
Hoptille,93f,2009,1.125
Science Park Zuid,56i,2009,1.0
Molenwijk,66f,2009,1.70833333333
Werengouw Zuid,68f,2009,1.75
Orteliusbuurt Midden,42c,2009,1.28125
Mercatorpark,41d,2009,1.2
Kolenkitbuurt Noord,39d,2009,1.7
Schinkelbuurt Zuid,45b,2009,1.02816901408
Den Texbuurt,07f,2009,1.2
Scheldebuurt Oost,52d,2009,1.22222222222
Amstelkwartier Zuid,58i,2009,1.1875
Langestraat e.o.,02a,2009,1.51428571429
AMC,92f,2009,1.1375
Oosterpark,28b,2009,1.5
Sarphatiparkbuurt,24e,2009,1.49152542373
Zeeheldenbuurt,13a,2009,1.5
Robert Scottbuurt Oost,38d,2009,1.47368421053
Reigersbos Noord,96b,2009,1.6
Oostpoort,29c,2009,1.63636363636
Bellamybuurt Zuid,18b,2009,1.54901960784
Markengouw Zuid,68e,2009,1.65
Frederik Hendrikbuurt Zuidwest,16c,2009,1.75
Buikslotermeer Noord,69m,2009,1.71428571429
Kalverdriehoek,01h,2009,1.33333333333
Buurt 7,78b,2009,1.23076923077
Willibrordusbuurt,25a,2009,1.34285714286
Middenmeer Zuid,56c,2009,1.33962264151
Vondelparkbuurt West,21b,2009,1.4
Rechte H-buurt,93g,2009,2.05952380952
Kazernebuurt,09h,2009,1.25
Filips van Almondekwartier,75b,2009,1.33333333333
Architectenbuurt,33h,2009,1.66666666667
Vogeltjeswei,93j,2009,1.0
Erasmusparkbuurt West,38c,2009,1.4
Surinamepleinbuurt,44a,2009,1.23076923077
IJsbaanpad e.o.,48e,2009,1.16666666667
Frederikspleinbuurt,07h,2009,1.64705882353
Steigereiland Noord,35a,2009,1.13333333333
K-buurt Zuidoost,94g,2009,1.95
Vogelbuurt Zuid,61b,2009,1.25531914894
Bellamybuurt Noord,18a,2009,1.29166666667
Emanuel van Meterenbuurt,85b,2009,1.37931034483
Markengouw Midden,68d,2009,1.79545454545
Bertelmanpleinbuurt,48a,2009,1.46666666667
Willemsparkbuurt Noord,46c,2009,1.3
Concertgebouwbuurt,47c,2009,1.20689655172
Rembrandtpleinbuurt,03e,2009,1.21875
Landlust Zuid,37d,2009,1.37209302326
Afrikahaven,10g,2009,1.125
Bloemgrachtbuurt,06c,2009,1.28205128205
Trompbuurt,40b,2009,1.59090909091
Linnaeusparkbuurt,56a,2009,1.72222222222
G-buurt West,94b,2009,1.77049180328
Rapenburg,04c,2009,1.5
Nieuw Sloten Noordoost,88f,2009,1.60869565217
G-buurt Noord,94m,2009,2.12195121951
KNSM-eiland,33d,2009,2.22222222222
Rijnbuurt Midden,54c,2009,1.28571428571
Buyskade e.o.,14f,2009,1.38888888889
Zuiderkerkbuurt,04h,2009,1.55
Amstel III deel A/B Noord,92b,2009,1.25
Meer en Oever,81b,2009,1.93333333333
Amstel III deel A/B Zuid,92d,2009,1.5
Valkenburg,04g,2009,1.47826086957
Bedrijventerrein Sloterdijk I,36b,2009,1.25581395349
Banne Noordwest,70c,2009,1.2972972973
Jacques Veldmanbuurt,89b,2009,1.5
Sloterdijk II,11a,2009,1.15789473684
Da Costabuurt Noord,17a,2009,1.40625
Amsterdamse Poort,93e,2009,1.64
Bijlmermuseum Noord,94c,2009,2.22580645161
Amstel III deel C/D Noord,92c,2009,1.0
Staalmanbuurt,89c,2009,1.33333333333
Westelijke eilanden,05d,2009,1.375
Weteringbuurt,07e,2009,1.18181818182
Buitenveldert Zuidwest,90d,2009,1.58064516129
Lizzy Ansinghbuurt,25c,2009,1.6
Sporenburg,33e,2009,1.58333333333
Oostelijke Handelskade,33a,2009,1.26470588235
Museumplein,47h,2009,1.53333333333
Balboaplein e.o.,42a,2009,1.41860465116
De Wittenbuurt Noord,14a,2009,1.25
Kadoelen,67a,2009,1.35
John Franklinbuurt,41a,2009,1.72727272727
Groenmarktkadebuurt,06i,2009,1.38461538462
Rode Kruisbuurt,69a,2009,1.46153846154
Holendrecht Oost,96c,2009,1.53846153846
Leidsebuurt Noordwest,07a,2009,1.0
Werengouw Midden,68c,2009,1.52380952381
Marathonbuurt Oost,48b,2009,1.25
Wildeman,81a,2009,1.32692307692
Beatrixpark,59b,2009,1.75
Aalsmeerwegbuurt Oost,44d,2009,1.61538461538
Begijnhofbuurt,01g,2009,1.3125
Prinses Irenebuurt,59a,2009,1.72727272727
Venserpolder Oost,93b,2009,1.40540540541
Pieter van der Doesbuurt,40c,2009,1.16666666667
Frederik Hendrikbuurt Zuidoost,16b,2009,1.51851851852
Paramariboplein e.o.,43a,2009,1.19047619048
Leliegracht e.o.,02b,2009,1.46153846154
Gaasperdam Noord,96d,2009,1.65217391304
Kantershof,94k,2009,1.21428571429
Zuidoostkwadrant Indische buurt,32b,2009,1.6
Frederik Hendrikbuurt Noord,16a,2009,1.37209302326
Buikslotermeerplein,69j,2009,1.51162790698
Haveneiland Noord,51c,2009,1.57142857143
Steigereiland Zuid,35b,2009,1.4
Rembrandtpark Noord,86c,2009,1.85714285714
Zaagpoortbuurt,06e,2009,1.75
Gerard Doubuurt,24b,2009,1.23076923077
Osdorper Bovenpolder,80b,2009,1.7619047619
Vondelparkbuurt Midden,22b,2009,1.25
Johannnes Vermeerbuurt,47a,2009,1.88235294118
Buitenveldert Oost Midden,91b,2009,1.54761904762
Teleport,11f,2009,1.54838709677
Transvaalbuurt Oost,30b,2009,1.28301886792
Landlust Noord,37g,2009,1.26666666667
Kortenaerkwartier,75a,2009,1.31818181818
Hemelrijk,01b,2009,1.09090909091
Spuistraat Noord,01d,2009,1.22222222222
Kop Zeedijk,00a,2009,1.42307692308
Ecowijk,15a,2009,1.42857142857
Delflandpleinbuurt Oost,87c,2009,2.0
Harmoniehofbuurt,47g,2009,1.41176470588
Science Park Noord,56h,2009,1.25
Reigersbos Zuid,96g,2009,1.0
Marnixbuurt Zuid,06j,2009,1.46666666667
Julianapark,55c,2009,1.40625
Weesperbuurt,08a,2009,1.45454545455
IJselbuurt Oost,53b,2009,1.35
Tuindorp Amstelstation,55f,2009,1.625
Osdorp Midden Zuid,82b,2009,1.29166666667
Utrechtsebuurt Zuid,07g,2009,1.0
Van der Helstpleinbuurt,25b,2009,1.57894736842
Gibraltarbuurt,37f,2009,1.22916666667
Overbraker Binnenpolder,13h,2009,1.09090909091
Petroleumhaven,10c,2009,1.0
Cremerbuurt Oost,20c,2009,1.21739130435
Elzenhagen Noord,74c,2009,1.25
Zeeburgereiland Zuidoost,34c,2009,1.0
Haarlemmerbuurt Oost,05b,2009,1.63636363636
Marathonbuurt West,48c,2009,1.32142857143
Spaarndammerbuurt Midden,13e,2009,1.28571428571
Waterloopleinbuurt,04i,2009,1.5652173913
Cornelis Douwesterrein,71e,2009,1.58974358974
Louis Chrispijnbuurt,89a,2009,1.46666666667
Vivaldi,23e,2009,1.29411764706
IJselbuurt West,53a,2009,1.38888888889
Van Loonbuurt,03c,2009,1.33333333333
IJplein e.o.,61a,2009,1.38461538462
Minervabuurt Zuid,49f,2009,1.33333333333
Venserpolder West,93a,2009,1.4262295082
RAI,23b,2009,1.83333333333
VU-kwartier,23c,2009,1.0
Hondecoeterbuurt,47f,2009,1.69565217391
L-buurt,95a,2009,2.0
De Omval,58h,2009,1.22580645161
Nieuwe Meer,88c,2009,1.24137931034
Gouden Bocht,03b,2009,1.57142857143
Park de Meer,56f,2009,1.57142857143
Java-eiland,33c,2009,1.27272727273
De Wetbuurt,55g,2009,1.5
Noordwestkwadrant Indische buurt Zuid,31b,2009,1.64864864865
Minervabuurt Midden,49e,2009,1.64
G-buurt Oost,94j,2009,1.54166666667
Hakfort/Huigenbos,93h,2009,1.55555555556
Westhaven Zuid,10h,2009,1.28571428571
Banpleinbuurt,47e,2009,2.0
Frankendael,55e,2009,1.75
WG-terrein,20b,2009,1.16666666667
Banne Noordoost,70d,2009,1.32352941176
Frans Halsbuurt,24c,2009,1.37931034483
Sloterweg e.o.,88d,2009,1.35714285714
Bedrijventerrein Landlust,37a,2009,2.30769230769
De Heining,11e,2009,1.44444444444
Zeeburgereiland Zuidwest,34d,2009,1.21428571429
NDSM terrein,71f,2009,1.04761904762
Haveneiland Zuidwest/Rieteiland West,35c,2009,1.6
Riekerpolder,88a,2009,1.09090909091
F-buurt,93d,2009,1.89285714286
Dorp Driemond,98a,2009,2.57142857143
Medisch Centrum Slotervaart,89d,2009,1.07692307692
Coenhaven/Mercuriushaven,10a,2009,1.21428571429
Gaasperpark,95b,2009,1.42857142857
Papaverweg e.o.,71c,2009,1.11111111111
Uilenburg,04f,2009,1.68
Lucas/Andreasziekenhuis e.o.,86f,2009,1.25
Columbusplein e.o.,42b,2009,1.29545454545
Vervoerscentrum,10e,2009,1.0
Oude Kerk e.o.,00b,2009,1.23404255319
Leidsebuurt Noordoost,07c,2009,1.7
Nieuwendijk Noord,01c,2009,1.27272727273
Amstelveldbuurt,03d,2009,1.35294117647
Park Haagseweg,88b,2009,2.5
Buurt 6,78a,2009,1.32352941176
Zuidas Noord,23a,2009,1.03571428571
Burgemeester Tellegenbuurt West,26c,2009,1.38461538462
Laan van Spartaan,39b,2009,1.4
Leidsebuurt Zuidoost,07d,2009,1.22580645161
Bedrijventerrein Schinkel,44f,2009,1.8
Marnixbuurt Midden,06f,2009,3.16666666667
Hoofdcentrum Zuidoost,92a,2009,1.16
Anjeliersbuurt Noord,06k,2009,1.30769230769
De Kleine Wereld,69l,2009,1.65853658537
Hiltonbuurt,49c,2009,1.8
Marcanti,15d,2009,1.0
Beethovenbuurt,49b,2009,1.7
Rijnbuurt West,54d,2009,1.22222222222
Kattenburg,09b,2009,1.46153846154
Olympisch Stadion e.o.,48d,2009,1.35714285714
Blauwe Zand,63a,2009,1.25
Leidsegracht Zuid,03g,2009,1.4
Buiksloterham,71g,2009,1.14285714286
Zunderdorp,73h,2009,1.5
Nieuw Sloten Noordwest,88e,2009,1.38888888889
Don Bosco,55d,2009,1.625
Houthavens Oost,12b,2009,1.25
Leidsegracht Noord,02d,2009,1.45454545455
Noorderstrook West,73i,2009,1.0
Scheldebuurt Midden,52c,2009,1.42857142857
Riekerhaven,87e,2009,1.09090909091
Gein Zuidoost,97d,2009,1.1875
Spaarndammerbuurt Noordoost,13b,2009,1.42857142857
Cornelis Troostbuurt,25d,2009,1.41176470588
Twiske Oost,67b,2009,1.2
Gaasperplas,95c,2009,1.53846153846
Sloterpark,77e,2009,1.42857142857
Ransdorp,73f,2009,1.73684210526
Staatsliedenbuurt Noordoost,14c,2009,1.375
Holysloot,73g,2009,1.53333333333
Felix Meritisbuurt,02c,2009,1.48
Het Funen,09f,2009,1.4
Huntum,93i,2009,1.0
Houthavens West,12a,2009,1.44444444444
Sportpark Voorland,56g,2009,1.0
Sloterdijk III West,11d,2009,1.05
Swammerdambuurt,27a,2009,1.3
Gein Zuidwest,97b,2009,1.44444444444
Koningin Wilhelminaplein,87a,2009,1.32
Markthallen,15b,2009,1.0
De Wittenbuurt Zuid,14b,2009,1.28571428571
Rembrandtpark Zuid,86d,2009,1.625
Cornelis Schuytbuurt,47d,2009,1.4375
Westlandgrachtbuurt,44b,2009,1.47222222222
Bedrijvencentrum Osdorp,83b,2009,1.5
De Wester Quartier,75c,2009,1.30769230769
Planciusbuurt Noord,05f,2009,1.0
Wielingenbuurt,52a,2009,1.5
Alfa-driehoek,10b,2009,1.0
Baanakkerspark Noord,68a,2009,1.625
Marnixbuurt Noord,06d,2009,1.42857142857
Reguliersbuurt,03f,2009,1.4
Johan Jongkindbuurt,86e,2009,1.375
Amstel III deel C/D Zuid,92e,2009,1.28571428571
Orteliusbuurt Noord,41c,2009,1.2
Dorp Sloten,88j,2009,1.13333333333
Calandlaan/Lelylaan,81d,2009,1.42105263158
Oosterdokseiland,04a,2009,2.0
Spaarndammerbuurt Zuidwest,13d,2009,1.3
Lastage,04d,2009,1.47058823529
Van der Kunbuurt,55i,2009,1.61904761905
Buitenveldert West Midden,90i,2009,1.66666666667
Kelbergen,94e,2009,1.4
Diepenbrockbuurt,49a,2009,1.11111111111
Loenermark,69c,2009,1.47058823529
Middenmeer Noord,56b,2009,1.46153846154
Duivelseiland,47j,2009,1.88888888889
Nieuwe Diep/Diemerpark,34e,2009,1.25
Flevopark,32d,2009,1.2
Amstelkwartier West,58j,2009,1.52631578947
Valeriusbuurt West,46b,2009,1.30769230769
Spiegelbuurt,03a,2009,1.46666666667
Buurt 10,79b,2009,1.625
Schellingwoude Noord,73c,2009,1.81818181818
Spaarndammerbuurt Zuidoost,13c,2009,1.22222222222
Ookmeer,80a,2009,1.42857142857
Helmersbuurt Oost,20a,2009,1.5
Oostzanerdijk,66b,2009,1.66666666667
Durgerdam,73d,2009,1.33333333333
Van Brakelkwartier,75d,2009,1.0
Spaarndammerbuurt Noordwest,13f,2009,1.33333333333
De Eenhoorn,55b,2009,2.2380952381
Bretten Oost,11h,2009,1.18181818182
Amstelglorie,58e,2009,1.33333333333
Alexanderplein e.o.,08e,2009,2.0
Hoge Dijk,92g,2009,1.2
Tuindorp Nieuwendam West,62a,2009,1.375
Zorgvlied,54e,2009,1.0
Overamstel,58f,2009,1.33333333333
D-buurt,93c,2009,1.66666666667
Nieuw Sloten Zuidwest,88h,2009,1.33333333333
Zeeburgerdijk Oost,32c,2009,1.0
Scheepvaarthuisbuurt,04b,2009,1.52941176471
Schellingwoude Oost,73b,2009,2.0
Buiksloterdijk West,64a,2009,1.5
Schipluidenbuurt,87f,2009,1.0
Amstelkwartier Noord,58g,2009,1.2
Circus/Kermisbuurt,66g,2009,1.66666666667
Geuzenhofbuurt,40a,2009,1.66666666667
Nieuwendammerdijk West,64c,2009,1.0
Bedrijvencentrum Westerkwartier,15c,2009,1.0
Landelijk gebied Driemond,98b,2009,1.5
K-buurt Zuidwest,94h,2009,2.0
Westergasfabriek,13g,2009,1.71428571429
Baanakkerspark Zuid,68b,2009,2.0
Bedrijvengebied Cruquiusweg,33j,2009,1.4
Bedrijvenpark Lutkemeer,80c,2009,2.0
Bedrijvengebied Zeeburgerkade,33k,2009,1.33333333333
Amstelpark,91d,2009,1.22222222222
Oostoever Sloterplas,85a,2009,1.33333333333
Noorderstrook Oost,73j,2009,1.5
Noorder IJplas,66e,2009,1.0
Andreasterrein,87b,2009,1.0
Zeeburgereiland Noordwest,34a,2009,1.5
Parooldriehoek,27c,2009,1.14285714286
Marine-Etablissement,09a,2009,1.66666666667
De Klenckebuurt,91a,2009,1.14285714286
Eendrachtspark,78e,2009,1.33333333333
Kop Zuidas,52h,2009,1.0
Passeerdersgrachtbuurt,06h,2009,1.16666666667
Marjoleinterrein,70f,2009,1.0
Nieuwe Oosterbegraafplaats,57b,2009,1.0
Woon- en Groengebied Sloterdijk,36a,2009,1.0
Sportpark Middenmeer Noord,56e,2009,1.0
Amsterdamse Bos,90e,2009,1.0
Nieuwendammerdijk Oost,64d,2009,1.0
Legmeerpleinbuurt,44e,2009,1.16666666667
De Bongerd,65d,2009,2.0
